Location,Population,date,HighestInfectionCount,PercentPopulationInfected
Bahrain,1472237,29/04/21,175752,11.94
Armenia,2780472,18/11/21,331914,11.94
Argentina,45510324,23/12/21,5428957,11.93
Australia,26177410,23/02/22,3124101,11.93
Czechia,10493990,02/03/21,1252242,11.93
European Union,450146793,27/12/21,53659619,11.92
Bosnia and Herzegovina,3233530,01/08/22,385367,11.92
Austria,8939617,23/11/21,1065176,11.92
Belize,405285,25/01/22,48263,11.91
Cyprus,896007,07/08/21,106716,11.91
Bosnia and Herzegovina,3233530,29/07/22,384976,11.91
Bosnia and Herzegovina,3233530,30/07/22,384976,11.91
Bosnia and Herzegovina,3233530,31/07/22,384976,11.91
Brazil,215313504,01/02/22,25634781,11.91
Chile,19603736,05/02/22,2335034,11.91
Colombia,51874028,30/06/22,6175181,11.9
Colombia,51874028,01/07/22,6175181,11.9
Colombia,51874028,02/07/22,6175181,11.9
Colombia,51874028,03/07/22,6175181,11.9
Colombia,51874028,04/07/22,6175181,11.9
Colombia,51874028,05/07/22,6175181,11.9
Colombia,51874028,06/07/22,6175181,11.9
Bulgaria,6781955,13/01/22,806977,11.9
Argentina,45510324,22/12/21,5415501,11.9
Armenia,2780472,17/11/21,330895,11.9
Andorra,79843,23/01/21,9499,11.9
Bonaire Sint Eustatius and Saba,27052,21/12/21,3218,11.9
Bosnia and Herzegovina,3233530,27/07/22,384390,11.89
Bosnia and Herzegovina,3233530,28/07/22,384390,11.89
Europe,744807803,31/12/21,88530022,11.89
Finland,5540745,02/03/22,658559,11.89
Estonia,1326064,02/10/21,157728,11.89
Bonaire Sint Eustatius and Saba,27052,20/12/21,3213,11.88
Argentina,45510324,21/12/21,5404380,11.88
Gibraltar,32677,21/01/21,3881,11.88
Georgia,3744385,07/08/21,444569,11.87
Armenia,2780472,16/11/21,329913,11.87
Aruba,106459,10/08/21,12636,11.87
Finland,5540745,01/03/22,657443,11.87
French Polynesia,306292,20/08/21,36372,11.87
French Polynesia,306292,21/08/21,36372,11.87
French Polynesia,306292,22/08/21,36372,11.87
Bosnia and Herzegovina,3233530,26/07/22,383826,11.87
Bosnia and Herzegovina,3233530,25/07/22,383415,11.86
Colombia,51874028,23/06/22,6151354,11.86
Colombia,51874028,24/06/22,6151354,11.86
Colombia,51874028,25/06/22,6151354,11.86
Colombia,51874028,26/06/22,6151354,11.86
Colombia,51874028,27/06/22,6151354,11.86
Colombia,51874028,28/06/22,6151354,11.86
Colombia,51874028,29/06/22,6151354,11.86
Bahrain,1472237,28/04/21,174659,11.86
Argentina,45510324,20/12/21,5395044,11.85
Cyprus,896007,06/08/21,106191,11.85
France,67813000,07/12/21,8032381,11.84
Estonia,1326064,01/10/21,156986,11.84
Bosnia and Herzegovina,3233530,22/07/22,382861,11.84
Bosnia and Herzegovina,3233530,23/07/22,382861,11.84
Bosnia and Herzegovina,3233530,24/07/22,382861,11.84
Argentina,45510324,18/12/21,5386453,11.84
Argentina,45510324,19/12/21,5389707,11.84
Armenia,2780472,15/11/21,329341,11.84
Australia,26177410,22/02/22,3099249,11.84
Bonaire Sint Eustatius and Saba,27052,19/12/21,3204,11.84
Argentina,45510324,17/12/21,5382290,11.83
Armenia,2780472,14/11/21,328963,11.83
Barbados,281646,12/01/22,33311,11.83
Bosnia and Herzegovina,3233530,21/07/22,382382,11.83
Brazil,215313504,31/01/22,25463530,11.83
Croatia,4030361,03/11/21,476832,11.83
Colombia,51874028,16/06/22,6131657,11.82
Colombia,51874028,17/06/22,6131657,11.82
Colombia,51874028,18/06/22,6131657,11.82
Colombia,51874028,19/06/22,6131657,11.82
Colombia,51874028,20/06/22,6131657,11.82
Colombia,51874028,21/06/22,6131657,11.82
Colombia,51874028,22/06/22,6131657,11.82
Czechia,10493990,01/03/21,1240051,11.82
European Union,450146793,26/12/21,53185020,11.82
Bosnia and Herzegovina,3233530,20/07/22,381982,11.81
Argentina,45510324,16/12/21,5376642,11.81
Argentina,45510324,15/12/21,5371341,11.8
Armenia,2780472,13/11/21,328081,11.8
Bonaire Sint Eustatius and Saba,27052,18/12/21,3193,11.8
High income,1250514600,06/01/22,147527211,11.8
Bosnia and Herzegovina,3233530,19/07/22,381543,11.8
Botswana,2630300,07/06/22,310431,11.8
Botswana,2630300,08/06/22,310431,11.8
Botswana,2630300,09/06/22,310431,11.8
Botswana,2630300,10/06/22,310431,11.8
Botswana,2630300,11/06/22,310431,11.8
Botswana,2630300,12/06/22,310431,11.8
Botswana,2630300,13/06/22,310431,11.8
Canada,38454328,12/01/23,4536469,11.8
Canada,38454328,13/01/23,4537535,11.8
Canada,38454328,14/01/23,4538048,11.8
Curacao,191173,02/01/22,22551,11.8
Bulgaria,6781955,12/01/22,799943,11.8
Bosnia and Herzegovina,3233530,18/07/22,381150,11.79
Colombia,51874028,09/06/22,6117847,11.79
Colombia,51874028,10/06/22,6117847,11.79
Colombia,51874028,11/06/22,6117847,11.79
Colombia,51874028,12/06/22,6117847,11.79
Colombia,51874028,13/06/22,6117847,11.79
Colombia,51874028,14/06/22,6117847,11.79
Colombia,51874028,15/06/22,6117847,11.79
Argentina,45510324,14/12/21,5366522,11.79
Bahrain,1472237,27/04/21,173548,11.79
Austria,8939617,22/11/21,1053541,11.79
Andorra,79843,22/01/21,9416,11.79
European Union,450146793,25/12/21,53085159,11.79
Cyprus,896007,05/08/21,105611,11.79
Europe,744807803,30/12/21,87701711,11.78
Estonia,1326064,30/09/21,156257,11.78
Argentina,45510324,13/12/21,5361967,11.78
Colombia,51874028,02/06/22,6109105,11.78
Colombia,51874028,03/06/22,6109105,11.78
Colombia,51874028,04/06/22,6109105,11.78
Colombia,51874028,05/06/22,6109105,11.78
Colombia,51874028,06/06/22,6109105,11.78
Colombia,51874028,07/06/22,6109105,11.78
Colombia,51874028,08/06/22,6109105,11.78
Bosnia and Herzegovina,3233530,15/07/22,380749,11.78
Bosnia and Herzegovina,3233530,16/07/22,380749,11.78
Bosnia and Herzegovina,3233530,17/07/22,380749,11.78
Brazil,215313504,30/01/22,25360647,11.78
Canada,38454328,09/01/23,4528979,11.78
Canada,38454328,10/01/23,4530402,11.78
Canada,38454328,11/01/23,4531746,11.78
Cayman Islands,68722,17/12/21,8097,11.78
Cayman Islands,68722,18/12/21,8097,11.78
Cayman Islands,68722,19/12/21,8097,11.78
Cayman Islands,68722,20/12/21,8097,11.78
Canada,38454328,07/01/23,4524457,11.77
Canada,38454328,08/01/23,4525012,11.77
Colombia,51874028,26/05/22,6103455,11.77
Colombia,51874028,27/05/22,6103455,11.77
Colombia,51874028,28/05/22,6103455,11.77
Colombia,51874028,29/05/22,6103455,11.77
Colombia,51874028,30/05/22,6103455,11.77
Colombia,51874028,31/05/22,6103455,11.77
Colombia,51874028,01/06/22,6103455,11.77
Costa Rica,5180836,14/01/22,609882,11.77
Costa Rica,5180836,15/01/22,609882,11.77
Costa Rica,5180836,16/01/22,609882,11.77
Bosnia and Herzegovina,3233530,14/07/22,380498,11.77
Argentina,45510324,10/12/21,5354440,11.77
Argentina,45510324,11/12/21,5356885,11.77
Argentina,45510324,12/12/21,5358455,11.77
Aruba,106459,09/08/21,12529,11.77
Czechia,10493990,28/02/21,1235480,11.77
Germany,83369840,31/01/22,9815533,11.77
Gibraltar,32677,20/01/21,3845,11.77
Georgia,3744385,06/08/21,440353,11.76
Argentina,45510324,09/12/21,5350867,11.76
Bosnia and Herzegovina,3233530,13/07/22,380211,11.76
Colombia,51874028,19/05/22,6099111,11.76
Colombia,51874028,20/05/22,6099111,11.76
Colombia,51874028,21/05/22,6099111,11.76
Colombia,51874028,22/05/22,6099111,11.76
Colombia,51874028,23/05/22,6099111,11.76
Colombia,51874028,24/05/22,6099111,11.76
Colombia,51874028,25/05/22,6099111,11.76
Canada,38454328,06/01/23,4523705,11.76
France,67813000,06/12/21,7973362,11.76
Argentina,45510324,07/12/21,5346242,11.75
Argentina,45510324,08/12/21,5348123,11.75
Armenia,2780472,12/11/21,326830,11.75
Bonaire Sint Eustatius and Saba,27052,17/12/21,3179,11.75
Albania,2842318,05/01/23,333850,11.75
Albania,2842318,06/01/23,333887,11.75
Albania,2842318,07/01/23,333916,11.75
Albania,2842318,08/01/23,333947,11.75
Albania,2842318,09/01/23,333948,11.75
Albania,2842318,10/01/23,333995,11.75
Albania,2842318,11/01/23,333995,11.75
Albania,2842318,12/01/23,334018,11.75
Albania,2842318,13/01/23,334018,11.75
Albania,2842318,14/01/23,334029,11.75
Andorra,79843,21/01/21,9379,11.75
Grenada,125459,01/05/22,14743,11.75
Grenada,125459,02/05/22,14743,11.75
Grenada,125459,03/05/22,14743,11.75
Canada,38454328,05/01/23,4520290,11.75
Colombia,51874028,30/04/22,6092667,11.75
Colombia,51874028,01/05/22,6092667,11.75
Colombia,51874028,02/05/22,6092667,11.75
Colombia,51874028,03/05/22,6092667,11.75
Colombia,51874028,04/05/22,6092667,11.75
Colombia,51874028,05/05/22,6093645,11.75
Colombia,51874028,06/05/22,6093645,11.75
Colombia,51874028,07/05/22,6093645,11.75
Colombia,51874028,08/05/22,6093645,11.75
Colombia,51874028,09/05/22,6093645,11.75
Colombia,51874028,10/05/22,6093645,11.75
Colombia,51874028,11/05/22,6093645,11.75
Colombia,51874028,12/05/22,6095316,11.75
Colombia,51874028,13/05/22,6095316,11.75
Colombia,51874028,14/05/22,6095316,11.75
Colombia,51874028,15/05/22,6095316,11.75
Colombia,51874028,16/05/22,6095316,11.75
Colombia,51874028,17/05/22,6095316,11.75
Colombia,51874028,18/05/22,6095316,11.75
Bosnia and Herzegovina,3233530,11/07/22,379817,11.75
Bosnia and Herzegovina,3233530,12/07/22,379982,11.75
Bosnia and Herzegovina,3233530,08/07/22,379563,11.74
Bosnia and Herzegovina,3233530,09/07/22,379563,11.74
Bosnia and Herzegovina,3233530,10/07/22,379563,11.74
Colombia,51874028,08/04/22,6087443,11.74
Colombia,51874028,09/04/22,6087737,11.74
Colombia,51874028,10/04/22,6088034,11.74
Colombia,51874028,11/04/22,6088335,11.74
Colombia,51874028,12/04/22,6088619,11.74
Colombia,51874028,13/04/22,6088912,11.74
Colombia,51874028,14/04/22,6089176,11.74
Colombia,51874028,15/04/22,6089381,11.74
Colombia,51874028,16/04/22,6089540,11.74
Colombia,51874028,17/04/22,6089662,11.74
Colombia,51874028,18/04/22,6089791,11.74
Colombia,51874028,19/04/22,6089998,11.74
Colombia,51874028,20/04/22,6090246,11.74
Colombia,51874028,21/04/22,6090520,11.74
Colombia,51874028,22/04/22,6090803,11.74
Colombia,51874028,23/04/22,6091094,11.74
Colombia,51874028,24/04/22,6091343,11.74
Colombia,51874028,25/04/22,6091551,11.74
Colombia,51874028,26/04/22,6091753,11.74
Colombia,51874028,27/04/22,6091959,11.74
Colombia,51874028,28/04/22,6092167,11.74
Colombia,51874028,29/04/22,6092403,11.74
Bonaire Sint Eustatius and Saba,27052,16/12/21,3175,11.74
Argentina,45510324,05/12/21,5340676,11.74
Argentina,45510324,06/12/21,5343153,11.74
Albania,2842318,13/12/22,333567,11.74
Albania,2842318,14/12/22,333591,11.74
Albania,2842318,15/12/22,333613,11.74
Albania,2842318,16/12/22,333635,11.74
Albania,2842318,17/12/22,333635,11.74
Albania,2842318,18/12/22,333650,11.74
Albania,2842318,19/12/22,333653,11.74
Albania,2842318,20/12/22,333686,11.74
Albania,2842318,21/12/22,333708,11.74
Albania,2842318,22/12/22,333708,11.74
Albania,2842318,23/12/22,333731,11.74
Albania,2842318,24/12/22,333749,11.74
Albania,2842318,25/12/22,333749,11.74
Albania,2842318,26/12/22,333751,11.74
Albania,2842318,27/12/22,333751,11.74
Albania,2842318,28/12/22,333776,11.74
Albania,2842318,29/12/22,333776,11.74
Albania,2842318,30/12/22,333806,11.74
Albania,2842318,31/12/22,333806,11.74
Albania,2842318,01/01/23,333811,11.74
Albania,2842318,02/01/23,333812,11.74
Albania,2842318,03/01/23,333812,11.74
Albania,2842318,04/01/23,333818,11.74
Australia,26177410,21/02/22,3074020,11.74
France,67813000,05/12/21,7961784,11.74
European Union,450146793,24/12/21,52820339,11.73
Albania,2842318,22/11/22,333282,11.73
Albania,2842318,23/11/22,333293,11.73
Albania,2842318,24/11/22,333305,11.73
Albania,2842318,25/11/22,333316,11.73
Albania,2842318,26/11/22,333322,11.73
Albania,2842318,27/11/22,333330,11.73
Albania,2842318,28/11/22,333330,11.73
Albania,2842318,29/11/22,333338,11.73
Albania,2842318,30/11/22,333343,11.73
Albania,2842318,01/12/22,333360,11.73
Albania,2842318,02/12/22,333381,11.73
Albania,2842318,03/12/22,333391,11.73
Albania,2842318,04/12/22,333408,11.73
Albania,2842318,05/12/22,333413,11.73
Albania,2842318,06/12/22,333455,11.73
Albania,2842318,07/12/22,333472,11.73
Albania,2842318,08/12/22,333490,11.73
Albania,2842318,09/12/22,333491,11.73
Albania,2842318,10/12/22,333521,11.73
Albania,2842318,11/12/22,333533,11.73
Albania,2842318,12/12/22,333535,11.73
Argentina,45510324,03/12/21,5337692,11.73
Argentina,45510324,04/12/21,5339382,11.73
Colombia,51874028,24/03/22,6082577,11.73
Colombia,51874028,25/03/22,6082943,11.73
Colombia,51874028,26/03/22,6083291,11.73
Colombia,51874028,27/03/22,6083643,11.73
Colombia,51874028,28/03/22,6083939,11.73
Colombia,51874028,29/03/22,6084240,11.73
Colombia,51874028,30/03/22,6084551,11.73
Colombia,51874028,31/03/22,6084916,11.73
Colombia,51874028,01/04/22,6085270,11.73
Colombia,51874028,02/04/22,6085618,11.73
Colombia,51874028,03/04/22,6085926,11.73
Colombia,51874028,04/04/22,6086233,11.73
Colombia,51874028,05/04/22,6086484,11.73
Colombia,51874028,06/04/22,6086811,11.73
Colombia,51874028,07/04/22,6087123,11.73
Bosnia and Herzegovina,3233530,05/07/22,379132,11.73
Bosnia and Herzegovina,3233530,06/07/22,379244,11.73
Bosnia and Herzegovina,3233530,07/07/22,379408,11.73
Brazil,215313504,29/01/22,25256198,11.73
Canada,38454328,04/01/23,4508933,11.73
Canada,38454328,31/12/22,4505142,11.72
Canada,38454328,01/01/23,4505742,11.72
Canada,38454328,02/01/23,4506199,11.72
Canada,38454328,03/01/23,4507762,11.72
Bosnia and Herzegovina,3233530,04/07/22,379041,11.72
Chile,19603736,04/02/22,2296712,11.72
Colombia,51874028,14/03/22,6077288,11.72
Colombia,51874028,15/03/22,6077861,11.72
Colombia,51874028,16/03/22,6078487,11.72
Colombia,51874028,17/03/22,6079231,11.72
Colombia,51874028,18/03/22,6079896,11.72
Colombia,51874028,19/03/22,6080589,11.72
Colombia,51874028,20/03/22,6081131,11.72
Colombia,51874028,21/03/22,6081639,11.72
Colombia,51874028,22/03/22,6081933,11.72
Colombia,51874028,23/03/22,6082226,11.72
Croatia,4030361,02/11/21,472259,11.72
Argentina,45510324,01/12/21,5332629,11.72
Argentina,45510324,02/12/21,5335310,11.72
Albania,2842318,02/11/22,332996,11.72
Albania,2842318,03/11/22,332996,11.72
Albania,2842318,04/11/22,333027,11.72
Albania,2842318,05/11/22,333046,11.72
Albania,2842318,06/11/22,333055,11.72
Albania,2842318,07/11/22,333058,11.72
Albania,2842318,08/11/22,333071,11.72
Albania,2842318,09/11/22,333088,11.72
Albania,2842318,10/11/22,333103,11.72
Albania,2842318,11/11/22,333125,11.72
Albania,2842318,12/11/22,333138,11.72
Albania,2842318,13/11/22,333156,11.72
Albania,2842318,14/11/22,333161,11.72
Albania,2842318,15/11/22,333197,11.72
Albania,2842318,16/11/22,333215,11.72
Albania,2842318,17/11/22,333233,11.72
Albania,2842318,18/11/22,333233,11.72
Albania,2842318,19/11/22,333246,11.72
Albania,2842318,20/11/22,333256,11.72
Albania,2842318,21/11/22,333257,11.72
Bahrain,1472237,26/04/21,172576,11.72
Estonia,1326064,29/09/21,155469,11.72
Cyprus,896007,04/08/21,105036,11.72
Dominica,72758,23/01/22,8517,11.71
Dominica,72758,24/01/22,8517,11.71
Dominica,72758,25/01/22,8517,11.71
Albania,2842318,19/10/22,332701,11.71
Albania,2842318,20/10/22,332719,11.71
Albania,2842318,21/10/22,332739,11.71
Albania,2842318,22/10/22,332754,11.71
Albania,2842318,23/10/22,332772,11.71
Albania,2842318,24/10/22,332776,11.71
Albania,2842318,25/10/22,332816,11.71
Albania,2842318,26/10/22,332847,11.71
Albania,2842318,27/10/22,332889,11.71
Albania,2842318,28/10/22,332911,11.71
Albania,2842318,29/10/22,332949,11.71
Albania,2842318,30/10/22,332966,11.71
Albania,2842318,31/10/22,332966,11.71
Albania,2842318,01/11/22,332969,11.71
Argentina,45510324,29/11/21,5328416,11.71
Argentina,45510324,30/11/21,5330748,11.71
Armenia,2780472,11/11/21,325521,11.71
Bosnia and Herzegovina,3233530,27/06/22,378505,11.71
Bosnia and Herzegovina,3233530,28/06/22,378577,11.71
Bosnia and Herzegovina,3233530,29/06/22,378630,11.71
Bosnia and Herzegovina,3233530,30/06/22,378716,11.71
Bosnia and Herzegovina,3233530,01/07/22,378797,11.71
Bosnia and Herzegovina,3233530,02/07/22,378797,11.71
Bosnia and Herzegovina,3233530,03/07/22,378797,11.71
Botswana,2630300,31/05/22,308126,11.71
Botswana,2630300,01/06/22,308126,11.71
Botswana,2630300,02/06/22,308126,11.71
Botswana,2630300,03/06/22,308126,11.71
Botswana,2630300,04/06/22,308126,11.71
Botswana,2630300,05/06/22,308126,11.71
Botswana,2630300,06/06/22,308126,11.71
Canada,38454328,28/12/22,4501242,11.71
Canada,38454328,29/12/22,4502350,11.71
Canada,38454328,30/12/22,4504331,11.71
Bulgaria,6781955,11/01/22,794240,11.71
Colombia,51874028,07/03/22,6072656,11.71
Colombia,51874028,08/03/22,6073416,11.71
Colombia,51874028,09/03/22,6074155,11.71
Colombia,51874028,10/03/22,6074874,11.71
Colombia,51874028,11/03/22,6075656,11.71
Colombia,51874028,12/03/22,6076333,11.71
Colombia,51874028,13/03/22,6076819,11.71
Colombia,51874028,02/03/22,6067023,11.7
Colombia,51874028,03/03/22,6068074,11.7
Colombia,51874028,04/03/22,6069425,11.7
Colombia,51874028,05/03/22,6070616,11.7
Colombia,51874028,06/03/22,6071704,11.7
Canada,38454328,24/12/22,4497810,11.7
Canada,38454328,25/12/22,4497810,11.7
Canada,38454328,26/12/22,4499522,11.7
Canada,38454328,27/12/22,4500290,11.7
Croatia,4030361,01/11/21,471474,11.7
Bosnia and Herzegovina,3233530,15/06/22,378168,11.7
Bosnia and Herzegovina,3233530,16/06/22,378193,11.7
Bosnia and Herzegovina,3233530,17/06/22,378209,11.7
Bosnia and Herzegovina,3233530,18/06/22,378209,11.7
Bosnia and Herzegovina,3233530,19/06/22,378209,11.7
Bosnia and Herzegovina,3233530,20/06/22,378295,11.7
Bosnia and Herzegovina,3233530,21/06/22,378301,11.7
Bosnia and Herzegovina,3233530,22/06/22,378328,11.7
Bosnia and Herzegovina,3233530,23/06/22,378370,11.7
Bosnia and Herzegovina,3233530,24/06/22,378413,11.7
Bosnia and Herzegovina,3233530,25/06/22,378413,11.7
Bosnia and Herzegovina,3233530,26/06/22,378413,11.7
Canada,38454328,23/12/22,4497810,11.7
Argentina,45510324,26/11/21,5324039,11.7
Argentina,45510324,27/11/21,5325560,11.7
Argentina,45510324,28/11/21,5326448,11.7
Aruba,106459,08/08/21,12455,11.7
Albania,2842318,06/10/22,332410,11.7
Albania,2842318,07/10/22,332443,11.7
Albania,2842318,08/10/22,332472,11.7
Albania,2842318,09/10/22,332494,11.7
Albania,2842318,10/10/22,332503,11.7
Albania,2842318,11/10/22,332534,11.7
Albania,2842318,12/10/22,332555,11.7
Albania,2842318,13/10/22,332579,11.7
Albania,2842318,14/10/22,332598,11.7
Albania,2842318,15/10/22,332619,11.7
Albania,2842318,16/10/22,332638,11.7
Albania,2842318,17/10/22,332645,11.7
Albania,2842318,18/10/22,332673,11.7
Czechia,10493990,27/02/21,1227595,11.7
Albania,2842318,28/09/22,332129,11.69
Albania,2842318,29/09/22,332173,11.69
Albania,2842318,30/09/22,332221,11.69
Albania,2842318,01/10/22,332263,11.69
Albania,2842318,02/10/22,332285,11.69
Albania,2842318,03/10/22,332290,11.69
Albania,2842318,04/10/22,332337,11.69
Albania,2842318,05/10/22,332372,11.69
Bonaire Sint Eustatius and Saba,27052,15/12/21,3162,11.69
Argentina,45510324,24/11/21,5319867,11.69
Argentina,45510324,25/11/21,5322127,11.69
Canada,38454328,22/12/22,4493472,11.69
Colombia,51874028,27/02/22,6062701,11.69
Colombia,51874028,28/02/22,6064583,11.69
Colombia,51874028,01/03/22,6065801,11.69
Cayman Islands,68722,16/12/21,8036,11.69
Bosnia and Herzegovina,3233530,30/05/22,377878,11.69
Bosnia and Herzegovina,3233530,31/05/22,377904,11.69
Bosnia and Herzegovina,3233530,01/06/22,377928,11.69
Bosnia and Herzegovina,3233530,02/06/22,377949,11.69
Bosnia and Herzegovina,3233530,03/06/22,377962,11.69
Bosnia and Herzegovina,3233530,04/06/22,377962,11.69
Bosnia and Herzegovina,3233530,05/06/22,377962,11.69
Bosnia and Herzegovina,3233530,06/06/22,377998,11.69
Bosnia and Herzegovina,3233530,07/06/22,378022,11.69
Bosnia and Herzegovina,3233530,08/06/22,378054,11.69
Bosnia and Herzegovina,3233530,09/06/22,378069,11.69
Bosnia and Herzegovina,3233530,10/06/22,378083,11.69
Bosnia and Herzegovina,3233530,11/06/22,378083,11.69
Bosnia and Herzegovina,3233530,12/06/22,378083,11.69
Bosnia and Herzegovina,3233530,13/06/22,378112,11.69
Bosnia and Herzegovina,3233530,14/06/22,378112,11.69
Bosnia and Herzegovina,3233530,16/05/22,377579,11.68
Bosnia and Herzegovina,3233530,17/05/22,377606,11.68
Bosnia and Herzegovina,3233530,18/05/22,377648,11.68
